traj_id,id,time,entity_id,coordinates,current_dis,speeds,holidays,coordinates_last,x_first,y_first,x_last,y_last
822,19160,2013-10-08 16:00:00+00:00,4954,"[116.366707,39.878216]",2.521770215231756,34.9375,0,"[116.374649,39.895058]",116.366707,39.878216,116.374649,39.895058
823,19170,2013-10-08 16:00:00+00:00,4954,"[116.374519,39.894638]",8.196301509460032,20.84,0,"[116.427437,39.908672]",116.374519,39.894638,116.427437,39.908672
827,19281,2013-10-08 19:00:00+00:00,4954,"[116.433311,39.943123]",4.789792899133091,27.3925,0,"[116.461876,39.922962]",116.433311,39.943123,116.461876,39.922962
830,19330,2013-10-08 20:30:00+00:00,4954,"[116.321144,39.923534]",3.663112478080462,31.9025,0,"[116.355782,39.913902]",116.321144,39.923534,116.355782,39.913902
845,19912,2013-10-08 07:00:00+00:00,4955,"[116.252754,39.927616]",2.784756573619221,30.8975,0,"[116.264648,39.911293]",116.252754,39.927616,116.264648,39.911293
846,19923,2013-10-08 07:30:00+00:00,4955,"[116.212639,39.907459]",3.895258870163344,28.745,0,"[116.204071,39.927696]",116.212639,39.907459,116.204071,39.927696
851,19988,2013-10-08 09:30:00+00:00,4955,"[116.198906,39.934551]",5.046698888068413,26.1925,0,"[116.256538,39.929375]",116.198906,39.934551,116.256538,39.929375
853,20019,2013-10-08 10:45:00+00:00,4955,"[116.213699,39.907478]",3.4183648458536102,16.29,0,"[116.198395,39.924892]",116.213699,39.907478,116.198395,39.924892
854,20029,2013-10-08 11:15:00+00:00,4955,"[116.198853,39.913742]",4.289596662143364,16.375,0,"[116.234375,39.903896]",116.198853,39.913742,116.234375,39.903896
855,20044,2013-10-08 12:00:00+00:00,4955,"[116.21154,39.909866]",12.082252525210722,54.51,0,"[116.275497,39.951473]",116.21154,39.909866,116.275497,39.951473
857,20114,2013-10-08 14:45:00+00:00,4955,"[116.292801,39.974091]",3.8356076432805417,21.87,0,"[116.292191,39.95961]",116.292801,39.974091,116.292191,39.95961
859,20183,2013-10-08 15:45:00+00:00,4955,"[116.260704,39.946632]",3.693463823676496,39.6,0,"[116.278343,39.932343]",116.260704,39.946632,116.278343,39.932343
860,20196,2013-10-08 22:00:00+00:00,4955,"[116.225754,39.907349]",3.5522779771024617,28.8375,0,"[116.229874,39.8965]",116.225754,39.907349,116.229874,39.8965
861,20209,2013-10-08 22:15:00+00:00,4955,"[116.244881,39.903774]",5.8951977996504095,38.62,0,"[116.305649,39.896988]",116.244881,39.903774,116.305649,39.896988
869,20456,2013-10-08 12:45:00+00:00,4956,"[116.354904,39.963943]",14.500707672382374,58.2925,0,"[116.441833,40.02425]",116.354904,39.963943,116.441833,40.02425
870,20493,2013-10-08 13:15:00+00:00,4956,"[116.417557,40.023254]",13.004165386636435,49.8625,0,"[116.334885,39.967663]",116.417557,40.023254,116.334885,39.967663
876,20764,2013-10-08 20:15:00+00:00,4956,"[116.450233,39.933197]",2.593177002293724,17.6475,0,"[116.440071,39.921001]",116.450233,39.933197,116.440071,39.921001
882,20943,2013-10-08 23:45:00+00:00,4956,"[116.332726,39.994614]",1.896405478163592,25.9625,0,"[116.344299,39.986385]",116.332726,39.994614,116.344299,39.986385
887,20998,2013-10-08 10:00:00+00:00,4957,"[116.309586,39.949722]",1.984307197518816,51.23,0,"[116.303947,39.936211]",116.309586,39.949722,116.303947,39.936211
892,21091,2013-10-08 12:45:00+00:00,4957,"[116.347786,40.007572]",2.2328248624882754,27.6275,0,"[116.33725,39.992775]",116.347786,40.007572,116.33725,39.992775
894,21114,2013-10-08 14:30:00+00:00,4957,"[116.355774,39.95023]",2.9432448852227497,52.6025,0,"[116.353096,39.924294]",116.355774,39.95023,116.353096,39.924294
897,21139,2013-10-08 15:30:00+00:00,4957,"[116.346161,39.938599]",2.063584563974913,42.59,0,"[116.364243,39.93705]",116.346161,39.938599,116.364243,39.93705
899,21211,2013-10-08 18:45:00+00:00,4957,"[116.352226,40.008232]",5.992017021172782,17.029999999999998,0,"[116.364723,39.99828]",116.352226,40.008232,116.364723,39.99828
910,21513,2013-10-08 07:30:00+00:00,4958,"[116.44297,39.972923]",10.175132643317228,28.4725,0,"[116.362175,40.001427]",116.44297,39.972923,116.362175,40.001427
917,21580,2013-10-08 14:00:00+00:00,4958,"[116.480591,39.98571]",2.413886303780859,18.1275,0,"[116.495277,39.980366]",116.480591,39.98571,116.495277,39.980366
919,21609,2013-10-08 14:45:00+00:00,4958,"[116.424744,39.975536]",13.271732862663873,19.2575,0,"[116.545822,39.971058]",116.424744,39.975536,116.545822,39.971058
922,21683,2013-10-08 16:45:00+00:00,4958,"[116.4366,39.908974]",7.575813215539347,41.0125,0,"[116.470695,39.871277]",116.4366,39.908974,116.470695,39.871277
923,21696,2013-10-08 17:15:00+00:00,4958,"[116.477928,39.903603]",7.878981742293387,26.195,0,"[116.54718,39.923576]",116.477928,39.903603,116.54718,39.923576
929,21808,2013-10-08 12:00:00+00:00,4959,"[116.365623,39.97794]",3.96253546641772,32.1375,0,"[116.348335,39.958195]",116.365623,39.97794,116.348335,39.958195
935,21907,2013-10-08 16:00:00+00:00,4959,"[116.374596,39.99593]",6.117079286793491,46.4,0,"[116.325722,40.023331]",116.374596,39.99593,116.325722,40.023331
951,22196,2013-10-08 10:00:00+00:00,4961,"[116.320953,39.8792]",14.037897067800769,27.4275,0,"[116.461418,39.878704]",116.320953,39.8792,116.461418,39.878704
954,22239,2013-10-08 12:15:00+00:00,4961,"[116.351067,39.87085]",14.846330468232653,54.0275,0,"[116.369736,39.987904]",116.351067,39.87085,116.369736,39.987904
955,22275,2013-10-08 13:15:00+00:00,4961,"[116.339684,39.884933]",7.961979095011497,17.195,0,"[116.373253,39.930248]",116.339684,39.884933,116.373253,39.930248
956,22300,2013-10-08 13:45:00+00:00,4961,"[116.372353,39.942478]",7.180728132685701,26.3175,0,"[116.32531,39.972675]",116.372353,39.942478,116.32531,39.972675
968,22504,2013-10-08 21:45:00+00:00,4961,"[116.309891,39.918915]",3.5637137588661383,53.0575,0,"[116.310356,39.931728]",116.309891,39.918915,116.310356,39.931728
974,22668,2013-10-08 00:00:00+00:00,4962,"[116.237366,39.954517]",2.9110106879727184,35.480000000000004,0,"[116.228767,39.954636]",116.237366,39.954517,116.228767,39.954636
987,23164,2013-10-08 21:15:00+00:00,4962,"[116.329346,39.986176]",4.5451634318455385,66.33250000000001,0,"[116.297874,39.991543]",116.329346,39.986176,116.297874,39.991543
988,23180,2013-10-08 21:30:00+00:00,4962,"[116.305801,39.980804]",15.699652074409787,21.74,0,"[116.265594,39.880848]",116.305801,39.980804,116.265594,39.880848
995,23332,2013-10-08 01:15:00+00:00,4964,"[116.311119,39.882008]",12.009364791456294,56.225,0,"[116.409332,39.856895]",116.311119,39.882008,116.409332,39.856895
999,23501,2013-10-08 06:15:00+00:00,4964,"[116.39167,39.856873]",8.567968366708339,57.465,0,"[116.397919,39.792618]",116.39167,39.856873,116.397919,39.792618
1000,23529,2013-10-09 08:45:00+00:00,254,"[116.526031,39.899391]",11.731480254585769,22.395,0,"[116.44503,39.857304]",116.526031,39.899391,116.44503,39.857304
1007,23630,2013-10-09 16:00:00+00:00,254,"[116.347565,39.939137]",3.7295680074430817,44.6575,0,"[116.379616,39.957382]",116.347565,39.939137,116.379616,39.957382
1013,23717,2013-10-09 22:00:00+00:00,254,"[116.363625,39.987339]",5.134020643381387,57.9975,0,"[116.314812,39.973331]",116.363625,39.987339,116.314812,39.973331
1014,23727,2013-10-09 22:15:00+00:00,254,"[116.302574,39.966305]",8.42645759755106,26.46,0,"[116.352043,39.932888]",116.302574,39.966305,116.352043,39.932888
1015,23738,2013-10-09 22:30:00+00:00,254,"[116.349655,39.933346]",9.994997350184171,17.990000000000002,0,"[116.442642,39.947769]",116.349655,39.933346,116.442642,39.947769
1016,23753,2013-10-09 22:45:00+00:00,254,"[116.429802,39.941235]",8.62375611280981,29.01,0,"[116.338966,39.938293]",116.429802,39.941235,116.338966,39.938293
1019,23780,2013-10-09 16:00:00+00:00,255,"[116.322372,39.771561]",3.177844511344175,37.7875,0,"[116.334251,39.792637]",116.322372,39.771561,116.334251,39.792637
1021,23801,2013-10-09 18:00:00+00:00,255,"[116.398193,39.79195]",7.707268674096611,11.525,0,"[116.399315,39.852951]",116.398193,39.79195,116.399315,39.852951
1058,24504,2013-10-09 14:00:00+00:00,257,"[116.367172,39.912151]",26.362109112208262,16.59,0,"[116.334312,39.88583]",116.367172,39.912151,116.334312,39.88583
1059,24586,2013-10-09 15:15:00+00:00,257,"[116.315636,39.882442]",5.707728938730773,15.3125,0,"[116.273743,39.865837]",116.315636,39.882442,116.273743,39.865837
1060,24607,2013-10-09 15:45:00+00:00,257,"[116.281784,39.869473]",28.18780745914872,45.42,0,"[116.311272,39.976151]",116.281784,39.869473,116.311272,39.976151
1062,24703,2013-10-09 17:30:00+00:00,257,"[116.334076,39.927658]",27.7124572154631,21.18,0,"[116.349457,39.944408]",116.334076,39.927658,116.349457,39.944408
1072,25048,2013-10-09 06:00:00+00:00,258,"[116.322823,39.896755]",8.15258438014271,34.6525,0,"[116.418144,39.901062]",116.322823,39.896755,116.418144,39.901062
1080,25154,2013-10-09 09:45:00+00:00,258,"[116.34584,39.897964]",2.4185680987810936,31.457500000000003,0,"[116.326538,39.90506]",116.34584,39.897964,116.326538,39.90506
1081,25162,2013-10-09 10:15:00+00:00,258,"[116.328918,39.896988]",2.788184630234273,41.075,0,"[116.352638,39.889286]",116.328918,39.896988,116.352638,39.889286
1088,25292,2013-10-09 13:30:00+00:00,258,"[116.478027,39.918926]",1.8163611184839936,20.3325,0,"[116.470016,39.908741]",116.478027,39.918926,116.470016,39.908741
1089,25298,2013-10-09 13:45:00+00:00,258,"[116.456093,39.906506]",1.720741028035695,18.355,0,"[116.450394,39.913525]",116.456093,39.906506,116.450394,39.913525
1093,25355,2013-10-09 16:30:00+00:00,258,"[116.356438,39.914162]",5.413118136560231,16.155,0,"[116.332573,39.877155]",116.356438,39.914162,116.332573,39.877155
1098,25465,2013-10-09 10:15:00+00:00,4118,"[116.348381,39.974876]",4.9034251241090185,18.7725,0,"[116.315598,39.995312]",116.348381,39.974876,116.315598,39.995312
1102,25538,2013-10-09 12:45:00+00:00,4118,"[116.342812,39.976349]",2.868743490841506,45.8825,0,"[116.316925,39.978554]",116.342812,39.976349,116.316925,39.978554
1104,25566,2013-10-09 13:15:00+00:00,4118,"[116.34861,39.949867]",11.607796405341173,13.105,0,"[116.332947,39.993061]",116.34861,39.949867,116.332947,39.993061
1105,25597,2013-10-09 14:00:00+00:00,4118,"[116.353539,39.98278]",5.935675259631977,39.650000000000006,0,"[116.351898,39.93248]",116.353539,39.98278,116.351898,39.93248
1116,25880,2013-10-09 22:00:00+00:00,4118,"[116.341644,39.897545]",12.757664432836368,50.0325,0,"[116.422752,39.950199]",116.341644,39.897545,116.422752,39.950199
1117,25916,2013-10-09 22:30:00+00:00,4118,"[116.423058,39.941029]",27.3027769854485,23.7475,0,"[116.334694,39.891964]",116.423058,39.941029,116.334694,39.891964
1120,26041,2013-10-09 08:45:00+00:00,4119,"[116.45549,39.950119]",9.59820274255314,20.3175,0,"[116.450989,39.903679]",116.45549,39.950119,116.450989,39.903679
1125,26112,2013-10-09 11:30:00+00:00,4119,"[116.440247,39.888584]",2.1915662973505032,17.6625,0,"[116.423149,39.89735]",116.440247,39.888584,116.423149,39.89735
1132,26261,2013-10-09 18:45:00+00:00,4119,"[116.356606,39.919296]",2.457090843548534,9.055,0,"[116.358284,39.940495]",116.356606,39.919296,116.358284,39.940495
1134,26283,2013-10-09 19:30:00+00:00,4119,"[116.387077,39.994251]",2.379705480279761,34.59,0,"[116.382187,39.976871]",116.387077,39.994251,116.382187,39.976871
1136,26307,2013-10-09 20:30:00+00:00,4119,"[116.464867,39.997189]",5.7431191051446735,24.0575,0,"[116.437309,39.983627]",116.464867,39.997189,116.437309,39.983627
1137,26317,2013-10-09 20:45:00+00:00,4119,"[116.426872,39.977165]",14.488788428596449,37.1975,0,"[116.372131,39.948154]",116.426872,39.977165,116.372131,39.948154
1140,26367,2013-10-09 22:15:00+00:00,4119,"[116.425125,39.96302]",10.13983143509484,24.405,0,"[116.503876,40.004112]",116.425125,39.96302,116.503876,40.004112
1141,26380,2013-10-09 23:15:00+00:00,4119,"[116.518654,40.020683]",14.49376629993499,68.4375,0,"[116.385994,39.990051]",116.518654,40.020683,116.385994,39.990051
1150,26469,2013-10-09 20:30:00+00:00,4120,"[116.383095,39.870934]",2.9983051233890543,57.755,0,"[116.359688,39.868221]",116.383095,39.870934,116.359688,39.868221
1151,26474,2013-10-09 21:00:00+00:00,4120,"[116.387703,39.871269]",9.048154471366717,51.1,0,"[116.438705,39.90836]",116.387703,39.871269,116.438705,39.90836
1154,26496,2013-10-09 22:15:00+00:00,4120,"[116.34819,39.889294]",8.664848445878897,39.775000000000006,0,"[116.394615,39.857006]",116.34819,39.889294,116.394615,39.857006
1165,26653,2013-10-09 09:15:00+00:00,4122,"[116.502129,39.915951]",10.000841082809185,19.24,0,"[116.439728,39.92244]",116.502129,39.915951,116.439728,39.92244
1167,26695,2013-10-09 11:30:00+00:00,4122,"[116.424736,39.974529]",6.296461793621233,10.1825,0,"[116.36985,39.974266]",116.424736,39.974529,116.36985,39.974266
1169,26718,2013-10-09 12:00:00+00:00,4122,"[116.327385,39.957104]",13.441802797021367,27.95,0,"[116.409119,39.927822]",116.327385,39.957104,116.409119,39.927822
1171,26771,2013-10-09 13:30:00+00:00,4122,"[116.424515,39.980522]",9.260889776468192,24.3725,0,"[116.462166,39.949833]",116.424515,39.980522,116.462166,39.949833
1177,26962,2013-10-09 02:15:00+00:00,4123,"[116.461113,39.895721]",16.35763881126671,59.18,0,"[116.513847,39.866375]",116.461113,39.895721,116.513847,39.866375
1196,27530,2013-10-09 15:30:00+00:00,4123,"[116.38073,39.978737]",10.796964908405952,48.3875,0,"[116.467819,39.99815]",116.38073,39.978737,116.467819,39.99815
1200,27643,2013-10-09 18:00:00+00:00,4123,"[116.465897,40.01149]",5.973076540212388,23.625,0,"[116.430573,39.993706]",116.465897,40.01149,116.430573,39.993706
1207,27800,2013-10-09 22:15:00+00:00,4123,"[116.320061,39.892662]",8.14833505617933,10.415,0,"[116.381157,39.907234]",116.320061,39.892662,116.381157,39.907234
1214,27985,2013-10-09 13:45:00+00:00,4124,"[116.428238,39.904903]",5.758830735563826,17.194999999999997,0,"[116.474709,39.908371]",116.428238,39.904903,116.474709,39.908371
1218,28157,2013-10-09 16:45:00+00:00,4124,"[116.41832,39.897224]",16.81462064894941,24.925,0,"[116.461304,39.94928]",116.41832,39.897224,116.461304,39.94928
1228,28529,2013-10-09 14:45:00+00:00,4125,"[116.358261,39.868511]",3.785588786899861,45.8625,0,"[116.348915,39.880169]",116.358261,39.868511,116.348915,39.880169
1229,28535,2013-10-09 15:15:00+00:00,4125,"[116.444748,39.87479]",6.3189394935123255,47.6475,0,"[116.434509,39.928135]",116.444748,39.87479,116.434509,39.928135
1230,28544,2013-10-09 16:15:00+00:00,4125,"[116.460884,39.907719]",2.5776029162402065,22.8475,0,"[116.460945,39.884979]",116.460884,39.907719,116.460945,39.884979
1239,28679,2013-10-09 14:30:00+00:00,4126,"[116.501976,39.929668]",6.380130081121216,18.095,0,"[116.485527,39.982597]",116.501976,39.929668,116.485527,39.982597
1240,28693,2013-10-09 15:00:00+00:00,4126,"[116.458694,39.978676]",10.215879744970174,57.2725,0,"[116.489517,39.901386]",116.458694,39.978676,116.489517,39.901386
1248,28867,2013-10-09 08:15:00+00:00,4127,"[116.287453,39.83625]",11.046776897355432,44.325,0,"[116.260834,39.892555]",116.287453,39.83625,116.260834,39.892555
1252,28954,2013-10-09 10:00:00+00:00,4127,"[116.355774,39.934917]",4.460772341365108,41.395,0,"[116.390198,39.954292]",116.355774,39.934917,116.390198,39.954292
1262,29241,2013-10-09 11:15:00+00:00,4129,"[116.356323,39.91296]",3.966046482177061,18.465,0,"[116.329086,39.90041]",116.356323,39.91296,116.329086,39.90041
1267,29298,2013-10-09 15:00:00+00:00,4129,"[116.373802,39.91132]",1.3259642006079109,17.232499999999998,0,"[116.363937,39.914131]",116.373802,39.91132,116.363937,39.914131
1271,29339,2013-10-09 17:30:00+00:00,4129,"[116.352554,39.881706]",14.269554930264528,18.5825,0,"[116.398689,39.793446]",116.352554,39.881706,116.398689,39.793446
1279,29477,2013-10-09 22:00:00+00:00,4129,"[116.275253,39.930183]",18.25823214964604,55.9425,0,"[116.356644,40.022499]",116.275253,39.930183,116.356644,40.022499
1283,29550,2013-10-09 14:00:00+00:00,4130,"[116.456619,40.019691]",6.073819420690273,68.4375,0,"[116.431068,39.969025]",116.456619,40.019691,116.431068,39.969025
1286,29585,2013-10-09 07:30:00+00:00,4131,"[116.31768,39.879612]",10.254959994582382,31.110000000000003,0,"[116.254791,39.88961]",116.31768,39.879612,116.254791,39.88961
1289,29798,2013-10-09 12:00:00+00:00,4131,"[116.46209,39.939442]",13.84118706393472,33.79,0,"[116.32473,39.967449]",116.46209,39.939442,116.32473,39.967449
1296,29965,2013-10-09 15:30:00+00:00,4131,"[116.350883,39.892269]",5.768194035207187,43.0,0,"[116.36261,39.896267]",116.350883,39.892269,116.36261,39.896267
1300,30033,2013-10-09 17:15:00+00:00,4131,"[116.361076,39.962227]",8.830940422619957,11.7475,0,"[116.408989,39.914734]",116.361076,39.962227,116.408989,39.914734
1304,30090,2013-10-09 19:30:00+00:00,4131,"[116.305878,39.882816]",3.4897229241064163,44.625,0,"[116.276756,39.876881]",116.305878,39.882816,116.276756,39.876881
1306,30151,2013-10-09 05:45:00+00:00,4132,"[116.427216,39.906281]",13.749707053982425,21.825000000000003,0,"[116.505882,39.959595]",116.427216,39.906281,116.505882,39.959595
1307,30187,2013-10-09 06:30:00+00:00,4132,"[116.517319,39.923607]",20.467550191365284,23.74,0,"[116.377968,39.864433]",116.517319,39.923607,116.377968,39.864433
1312,30359,2013-10-09 16:15:00+00:00,4132,"[116.418976,39.954247]",3.565333397926398,19.7675,0,"[116.435852,39.949642]",116.418976,39.954247,116.435852,39.949642
1316,30505,2013-10-09 20:00:00+00:00,4132,"[116.434723,39.927555]",11.10794966469921,24.8525,0,"[116.40464,40.008423]",116.434723,39.927555,116.40464,40.008423
1319,30629,2013-10-09 22:15:00+00:00,4132,"[116.364082,39.915482]",12.381995507194116,39.42,0,"[116.355347,39.937962]",116.364082,39.915482,116.355347,39.937962
1324,30788,2013-10-09 07:45:00+00:00,4134,"[116.447563,39.963482]",2.9406279110600315,12.785,0,"[116.45787,39.948654]",116.447563,39.963482,116.45787,39.948654
1341,31286,2013-10-09 00:15:00+00:00,4135,"[116.340523,39.9902]",4.947110351760188,53.475,0,"[116.356247,40.02277]",116.340523,39.9902,116.356247,40.02277
1342,31305,2013-10-09 03:15:00+00:00,4135,"[116.417603,40.024422]",5.9891412657946095,64.5275,0,"[116.421379,39.99379]",116.417603,40.024422,116.421379,39.99379
1353,31536,2013-10-09 12:30:00+00:00,4135,"[116.384621,39.987488]",3.559432629775342,58.465,0,"[116.412781,40.000614]",116.384621,39.987488,116.412781,40.000614
1361,31785,2013-10-09 17:00:00+00:00,4136,"[116.357285,39.918407]",1.6108097801130354,23.042500000000004,0,"[116.371178,39.910782]",116.357285,39.918407,116.371178,39.910782
1363,31826,2013-10-09 18:30:00+00:00,4136,"[116.445076,39.94949]",12.917061086384368,28.12,0,"[116.477325,39.866936]",116.445076,39.94949,116.477325,39.866936
1367,31898,2013-10-09 20:30:00+00:00,4136,"[116.444061,39.964863]",3.392232008273485,25.8575,0,"[116.409683,39.96793]",116.444061,39.964863,116.409683,39.96793
1376,32087,2013-10-09 10:15:00+00:00,4137,"[116.310059,39.890697]",2.972842925310667,27.215,0,"[116.332932,39.886223]",116.310059,39.890697,116.332932,39.886223
1378,32128,2013-10-09 12:45:00+00:00,4137,"[116.375259,39.864914]",22.230213500139904,25.9025,0,"[116.547691,39.923557]",116.375259,39.864914,116.547691,39.923557
1380,32227,2013-10-09 14:30:00+00:00,4137,"[116.548035,39.889416]",5.966196896251245,55.9025,0,"[116.546959,39.941238]",116.548035,39.889416,116.546959,39.941238
1381,32242,2013-10-09 15:00:00+00:00,4137,"[116.527893,39.941525]",21.57087089476309,27.3025,0,"[116.391022,39.871445]",116.527893,39.941525,116.391022,39.871445
1382,32296,2013-10-09 16:00:00+00:00,4137,"[116.374229,39.870571]",11.636451155493472,29.59,0,"[116.394257,39.802876]",116.374229,39.870571,116.394257,39.802876
