traj_id,id,time,entity_id,coordinates,current_dis,speeds,holidays,duration_minutes,coordinates_last,x_first,y_first,x_last,y_last
209,4374,2013-10-08 11:00:00+00:00,4131,"[116.301895,39.944904]",0.0,44.1325,0,14.133333333333333,"[116.301895,39.944904]",116.301895,39.944904,116.301895,39.944904
210,4389,2013-10-08 11:30:00+00:00,4131,"[116.34182,39.923435]",0.0,34.655,0,10.0,"[116.34182,39.923435]",116.34182,39.923435,116.34182,39.923435
211,4402,2013-10-08 11:45:00+00:00,4131,"[116.349472,39.934433]",0.0,17.875,0,8.383333333333333,"[116.349472,39.934433]",116.349472,39.934433,116.349472,39.934433
212,4409,2013-10-08 12:15:00+00:00,4131,"[116.355408,39.93671]",0.0,44.305,0,11.7,"[116.355408,39.93671]",116.355408,39.93671,116.355408,39.93671
214,4436,2013-10-08 13:15:00+00:00,4131,"[116.320229,39.892437]",0.0,23.2725,0,28.416666666666668,"[116.320229,39.892437]",116.320229,39.892437,116.320229,39.892437
216,4530,2013-10-08 15:00:00+00:00,4131,"[116.359299,39.899231]",0.0,39.9675,0,5.8,"[116.359299,39.899231]",116.359299,39.899231,116.359299,39.899231
217,4540,2013-10-08 15:15:00+00:00,4131,"[116.354668,39.889282]",0.0,47.645,0,32.8,"[116.354668,39.889282]",116.354668,39.889282,116.354668,39.889282
218,4575,2013-10-08 16:00:00+00:00,4131,"[116.379875,39.962818]",0.0,48.515,0,11.866666666666667,"[116.379875,39.962818]",116.379875,39.962818,116.379875,39.962818
219,4592,2013-10-08 16:30:00+00:00,4131,"[116.320419,39.980881]",0.0,13.425,0,10.866666666666667,"[116.320419,39.980881]",116.320419,39.980881,116.320419,39.980881
220,4603,2013-10-08 17:00:00+00:00,4131,"[116.321312,39.966953]",0.0,34.305,0,15.066666666666666,"[116.321312,39.966953]",116.321312,39.966953,116.321312,39.966953
221,4642,2013-10-08 17:15:00+00:00,4131,"[116.450302,39.931301]",0.0,39.0125,0,9.416666666666666,"[116.450302,39.931301]",116.450302,39.931301,116.450302,39.931301
222,4650,2013-10-08 17:30:00+00:00,4131,"[116.449303,39.908722]",0.0,42.215,0,7.666666666666667,"[116.449303,39.908722]",116.449303,39.908722,116.449303,39.908722
223,4659,2013-10-08 17:45:00+00:00,4131,"[116.414307,39.915684]",0.0,19.945,0,43.4,"[116.414307,39.915684]",116.414307,39.915684,116.414307,39.915684
224,4691,2013-10-08 18:30:00+00:00,4131,"[116.460938,39.949215]",0.0,27.9175,0,39.983333333333334,"[116.460938,39.949215]",116.460938,39.949215,116.460938,39.949215
225,4737,2013-10-08 19:45:00+00:00,4131,"[116.416397,39.853416]",0.0,26.3575,0,9.716666666666667,"[116.416397,39.853416]",116.416397,39.853416,116.416397,39.853416
227,4755,2013-10-08 20:45:00+00:00,4131,"[116.439575,39.850288]",0.0,10.3775,0,29.483333333333334,"[116.439575,39.850288]",116.439575,39.850288,116.439575,39.850288
228,4800,2013-10-08 21:15:00+00:00,4131,"[116.360146,39.952301]",0.0,11.95,0,12.583333333333334,"[116.360146,39.952301]",116.360146,39.952301,116.360146,39.952301
229,4816,2013-10-08 21:30:00+00:00,4131,"[116.335205,39.928108]",0.0,30.2725,0,32.21666666666667,"[116.335205,39.928108]",116.335205,39.928108,116.335205,39.928108
230,4854,2013-10-08 22:15:00+00:00,4131,"[116.336372,39.992905]",0.0,18.53,0,25.55,"[116.336372,39.992905]",116.336372,39.992905,116.336372,39.992905
231,4905,2013-10-08 00:00:00+00:00,4132,"[116.310104,39.931973]",0.0,58.4475,0,2.25,"[116.310104,39.931973]",116.310104,39.931973,116.310104,39.931973
232,4913,2013-10-08 00:00:00+00:00,4132,"[116.310272,39.905674]",0.0,61.985,0,15.816666666666666,"[116.310272,39.905674]",116.310272,39.905674,116.310272,39.905674
233,4971,2013-10-08 01:00:00+00:00,4132,"[116.276123,39.760777]",0.0,42.675,0,42.75,"[116.276123,39.760777]",116.276123,39.760777,116.276123,39.760777
237,5165,2013-10-08 10:30:00+00:00,4132,"[116.45459,39.959843]",0.0,38.7325,0,2.6166666666666667,"[116.45459,39.959843]",116.45459,39.959843,116.45459,39.959843
239,5184,2013-10-08 11:00:00+00:00,4132,"[116.47686,39.913586]",0.0,33.0925,0,8.566666666666666,"[116.47686,39.913586]",116.47686,39.913586,116.47686,39.913586
240,5194,2013-10-08 11:45:00+00:00,4132,"[116.461395,39.951519]",0.0,49.6825,0,5.016666666666667,"[116.461395,39.951519]",116.461395,39.951519,116.461395,39.951519
241,5200,2013-10-08 12:30:00+00:00,4132,"[116.464195,39.94389]",0.0,33.3475,0,15.166666666666666,"[116.464195,39.94389]",116.464195,39.94389,116.464195,39.94389
242,5228,2013-10-08 12:45:00+00:00,4132,"[116.313164,39.8633]",0.0,61.735,0,9.55,"[116.313164,39.8633]",116.313164,39.8633,116.313164,39.8633
243,5243,2013-10-08 13:15:00+00:00,4132,"[116.324623,39.893345]",0.0,18.47,0,33.78333333333333,"[116.324623,39.893345]",116.324623,39.893345,116.324623,39.893345
244,5296,2013-10-08 13:45:00+00:00,4132,"[116.238007,39.856018]",0.0,56.1475,0,5.4,"[116.238007,39.856018]",116.238007,39.856018,116.238007,39.856018
245,5303,2013-10-08 14:00:00+00:00,4132,"[116.251099,39.848454]",0.0,22.62,0,19.8,"[116.251099,39.848454]",116.251099,39.848454,116.251099,39.848454
246,5317,2013-10-08 15:00:00+00:00,4132,"[116.286797,39.836445]",0.0,39.7125,0,35.9,"[116.286797,39.836445]",116.286797,39.836445,116.286797,39.836445
247,5356,2013-10-08 16:30:00+00:00,4132,"[116.477676,39.897327]",0.0,22.6575,0,25.283333333333335,"[116.477676,39.897327]",116.477676,39.897327,116.477676,39.897327
248,5398,2013-10-08 17:15:00+00:00,4132,"[116.466782,40.017338]",0.0,46.715,0,21.2,"[116.466782,40.017338]",116.466782,40.017338,116.466782,40.017338
249,5421,2013-10-08 17:45:00+00:00,4132,"[116.45108,39.995827]",0.0,12.9525,0,23.75,"[116.45108,39.995827]",116.45108,39.995827,116.45108,39.995827
250,5433,2013-10-08 18:30:00+00:00,4132,"[116.486786,39.981609]",0.0,20.345,0,16.933333333333334,"[116.486786,39.981609]",116.486786,39.981609,116.486786,39.981609
251,5458,2013-10-08 20:15:00+00:00,4132,"[116.325882,40.022366]",0.0,50.375,0,4.566666666666666,"[116.325882,40.022366]",116.325882,40.022366,116.325882,40.022366
252,5468,2013-10-08 21:15:00+00:00,4132,"[116.35247,40.024544]",0.0,28.9875,0,7.766666666666667,"[116.35247,40.024544]",116.35247,40.024544,116.35247,40.024544
253,5488,2013-10-08 21:30:00+00:00,4132,"[116.405579,39.961956]",0.0,19.455,0,6.2,"[116.405579,39.961956]",116.405579,39.961956,116.405579,39.961956
254,5497,2013-10-08 21:45:00+00:00,4132,"[116.434479,39.939774]",0.0,50.470000000000006,0,10.1,"[116.434479,39.939774]",116.434479,39.939774,116.434479,39.939774
255,5509,2013-10-08 22:15:00+00:00,4132,"[116.445389,39.952015]",0.0,35.0625,0,9.366666666666667,"[116.445389,39.952015]",116.445389,39.952015,116.445389,39.952015
256,5522,2013-10-08 22:45:00+00:00,4132,"[116.427429,39.906487]",0.0,16.63,0,17.866666666666667,"[116.427429,39.906487]",116.427429,39.906487,116.427429,39.906487
257,5555,2013-10-08 06:30:00+00:00,4134,"[116.548058,39.909378]",0.0,48.2075,0,57.7,"[116.548058,39.909378]",116.548058,39.909378,116.548058,39.909378
259,5731,2013-10-08 09:45:00+00:00,4134,"[116.548073,39.965797]",0.0,18.98,0,36.7,"[116.548073,39.965797]",116.548073,39.965797,116.548073,39.965797
260,5770,2013-10-08 10:30:00+00:00,4134,"[116.457932,39.908531]",0.0,35.27,0,9.016666666666667,"[116.457932,39.908531]",116.457932,39.908531,116.457932,39.908531
261,5779,2013-10-08 10:45:00+00:00,4134,"[116.431595,39.908443]",0.0,54.17,0,20.65,"[116.431595,39.908443]",116.431595,39.908443,116.431595,39.908443
262,5806,2013-10-08 11:30:00+00:00,4134,"[116.350044,39.939945]",0.0,45.7275,0,9.683333333333334,"[116.350044,39.939945]",116.350044,39.939945,116.350044,39.939945
263,5820,2013-10-08 12:30:00+00:00,4134,"[116.412582,39.968807]",0.0,52.9025,0,7.466666666666667,"[116.412582,39.968807]",116.412582,39.968807,116.412582,39.968807
264,5833,2013-10-08 12:45:00+00:00,4134,"[116.388611,39.997845]",0.0,32.825,0,6.416666666666667,"[116.388611,39.997845]",116.388611,39.997845,116.388611,39.997845
265,5846,2013-10-08 12:45:00+00:00,4134,"[116.405197,40.005207]",0.0,23.365,0,15.683333333333334,"[116.405197,40.005207]",116.405197,40.005207,116.405197,40.005207
266,5871,2013-10-08 13:15:00+00:00,4134,"[116.433975,39.930992]",0.0,49.99,0,16.866666666666667,"[116.433975,39.930992]",116.433975,39.930992,116.433975,39.930992
267,5890,2013-10-08 14:00:00+00:00,4134,"[116.461075,39.920189]",0.0,37.935,0,37.7,"[116.461075,39.920189]",116.461075,39.920189,116.461075,39.920189
268,5930,2013-10-08 14:45:00+00:00,4134,"[116.469002,39.908543]",0.0,38.6225,0,2.6666666666666665,"[116.469002,39.908543]",116.469002,39.908543,116.469002,39.908543
270,5947,2013-10-08 15:30:00+00:00,4134,"[116.46209,39.913403]",0.0,26.1875,0,30.616666666666667,"[116.46209,39.913403]",116.46209,39.913403,116.46209,39.913403
272,6020,2013-10-08 16:45:00+00:00,4134,"[116.383949,39.870743]",0.0,59.79,0,13.1,"[116.383949,39.870743]",116.383949,39.870743,116.383949,39.870743
273,6044,2013-10-08 17:00:00+00:00,4134,"[116.32132,39.905239]",0.0,34.47,0,9.95,"[116.32132,39.905239]",116.32132,39.905239,116.32132,39.905239
274,6055,2013-10-08 17:30:00+00:00,4134,"[116.324387,39.923473]",0.0,21.1075,0,35.36666666666667,"[116.324387,39.923473]",116.324387,39.923473,116.324387,39.923473
275,6095,2013-10-08 00:15:00+00:00,4135,"[116.543297,40.024899]",0.0,80.705,0,8.85,"[116.543297,40.024899]",116.543297,40.024899,116.543297,40.024899
277,6144,2013-10-08 00:30:00+00:00,4135,"[116.364815,39.946301]",0.0,61.77499999999999,0,38.733333333333334,"[116.364815,39.946301]",116.364815,39.946301,116.364815,39.946301
278,6217,2013-10-08 01:30:00+00:00,4135,"[116.339981,39.999432]",0.0,27.98,0,6.55,"[116.339981,39.999432]",116.339981,39.999432,116.339981,39.999432
279,6229,2013-10-08 06:45:00+00:00,4135,"[116.351425,40.02438]",0.0,54.0175,0,50.916666666666664,"[116.351425,40.02438]",116.351425,40.02438,116.351425,40.02438
280,6285,2013-10-08 07:45:00+00:00,4135,"[116.326424,39.934906]",0.0,19.295,0,95.18333333333334,"[116.326424,39.934906]",116.326424,39.934906,116.326424,39.934906
283,6402,2013-10-08 09:45:00+00:00,4135,"[116.367462,39.914177]",0.0,23.175,0,23.033333333333335,"[116.367462,39.914177]",116.367462,39.914177,116.367462,39.914177
284,6443,2013-10-08 12:00:00+00:00,4135,"[116.531662,40.020813]",0.0,80.68,0,15.833333333333334,"[116.531662,40.020813]",116.531662,40.020813,116.531662,40.020813
285,6473,2013-10-08 13:15:00+00:00,4135,"[116.353004,39.994816]",0.0,44.52,0,26.483333333333334,"[116.353004,39.994816]",116.353004,39.994816,116.353004,39.994816
286,6499,2013-10-08 14:30:00+00:00,4135,"[116.327339,39.983112]",0.0,20.7625,0,35.85,"[116.327339,39.983112]",116.327339,39.983112,116.327339,39.983112
287,6536,2013-10-08 15:45:00+00:00,4135,"[116.342468,39.986286]",0.0,52.16499999999999,0,26.0,"[116.342468,39.986286]",116.342468,39.986286,116.342468,39.986286
288,6585,2013-10-08 17:30:00+00:00,4135,"[116.374008,40.025253]",0.0,31.5825,0,11.183333333333334,"[116.374008,40.025253]",116.374008,40.025253,116.374008,40.025253
289,6601,2013-10-08 18:00:00+00:00,4135,"[116.374649,39.987835]",0.0,47.727500000000006,0,7.533333333333333,"[116.374649,39.987835]",116.374649,39.987835,116.374649,39.987835
290,6610,2013-10-08 18:15:00+00:00,4135,"[116.365524,39.971718]",0.0,20.97,0,17.416666666666668,"[116.365524,39.971718]",116.365524,39.971718,116.365524,39.971718
291,6628,2013-10-08 18:30:00+00:00,4135,"[116.364708,39.932373]",0.0,27.582500000000003,0,25.133333333333333,"[116.364708,39.932373]",116.364708,39.932373,116.364708,39.932373
292,6659,2013-10-08 19:00:00+00:00,4135,"[116.295555,39.889706]",0.0,12.9075,0,6.65,"[116.295555,39.889706]",116.295555,39.889706,116.295555,39.889706
293,6666,2013-10-08 19:15:00+00:00,4135,"[116.311943,39.908115]",0.0,36.267500000000005,0,33.53333333333333,"[116.311943,39.908115]",116.311943,39.908115,116.311943,39.908115
295,6767,2013-10-08 21:30:00+00:00,4135,"[116.383125,39.982407]",0.0,27.637500000000003,0,17.033333333333335,"[116.383125,39.982407]",116.383125,39.982407,116.383125,39.982407
296,6808,2013-10-08 23:00:00+00:00,4135,"[116.544273,40.025246]",0.0,70.6125,0,23.05,"[116.544273,40.025246]",116.544273,40.025246,116.544273,40.025246
297,6874,2013-10-08 06:00:00+00:00,4137,"[116.327744,39.896858]",0.0,54.38499999999999,0,12.633333333333333,"[116.327744,39.896858]",116.327744,39.896858,116.327744,39.896858
298,6898,2013-10-08 06:15:00+00:00,4137,"[116.24353,39.903816]",0.0,31.69,0,3.716666666666667,"[116.24353,39.903816]",116.24353,39.903816,116.24353,39.903816
299,6906,2013-10-08 06:30:00+00:00,4137,"[116.277679,39.917648]",0.0,28.285,0,19.066666666666666,"[116.277679,39.917648]",116.277679,39.917648,116.277679,39.917648
300,6934,2013-10-08 07:00:00+00:00,4137,"[116.335121,39.958981]",0.0,41.2075,0,16.5,"[116.335121,39.958981]",116.335121,39.958981,116.335121,39.958981
303,6982,2013-10-08 08:30:00+00:00,4137,"[116.413788,39.994953]",0.0,22.055,0,35.86666666666667,"[116.413788,39.994953]",116.413788,39.994953,116.413788,39.994953
304,7011,2013-10-08 09:15:00+00:00,4137,"[116.467888,39.996307]",0.0,17.660000000000004,0,65.46666666666667,"[116.467888,39.996307]",116.467888,39.996307,116.467888,39.996307
305,7082,2013-10-08 10:15:00+00:00,4137,"[116.472237,39.868332]",0.0,22.415,0,5.7,"[116.472237,39.868332]",116.472237,39.868332,116.472237,39.868332
306,7094,2013-10-08 10:30:00+00:00,4137,"[116.484818,39.848854]",0.0,35.37,0,6.833333333333333,"[116.484818,39.848854]",116.484818,39.848854,116.484818,39.848854
307,7110,2013-10-08 11:30:00+00:00,4137,"[116.542946,39.91621]",0.0,50.955,0,50.85,"[116.542946,39.91621]",116.542946,39.91621,116.542946,39.91621
308,7167,2013-10-08 13:00:00+00:00,4137,"[116.378723,39.842724]",0.0,22.7925,0,22.733333333333334,"[116.378723,39.842724]",116.378723,39.842724,116.378723,39.842724
309,7204,2013-10-08 13:30:00+00:00,4137,"[116.294418,39.87138]",0.0,37.1775,0,12.65,"[116.294418,39.87138]",116.294418,39.87138,116.294418,39.87138
310,7215,2013-10-08 15:00:00+00:00,4137,"[116.267097,39.852379]",0.0,12.0625,0,17.716666666666665,"[116.267097,39.852379]",116.267097,39.852379,116.267097,39.852379
311,7233,2013-10-08 15:30:00+00:00,4137,"[116.273735,39.906776]",0.0,41.0425,0,9.533333333333333,"[116.273735,39.906776]",116.273735,39.906776,116.273735,39.906776
312,7245,2013-10-08 10:45:00+00:00,4170,"[116.235512,39.898968]",0.0,29.175,0,33.4,"[116.235512,39.898968]",116.235512,39.898968,116.235512,39.898968
313,7282,2013-10-08 12:00:00+00:00,4170,"[116.500854,39.997952]",0.0,65.39500000000001,0,6.95,"[116.500854,39.997952]",116.500854,39.997952,116.500854,39.997952
315,7296,2013-10-08 12:45:00+00:00,4170,"[116.338715,39.938519]",0.0,52.885000000000005,0,10.883333333333333,"[116.338715,39.938519]",116.338715,39.938519,116.338715,39.938519
316,7307,2013-10-08 13:45:00+00:00,4170,"[116.275505,39.920673]",0.0,56.61,0,11.383333333333333,"[116.275505,39.920673]",116.275505,39.920673,116.275505,39.920673
317,7319,2013-10-08 14:15:00+00:00,4170,"[116.347687,39.967636]",0.0,53.545,0,5.466666666666667,"[116.347687,39.967636]",116.347687,39.967636,116.347687,39.967636
318,7325,2013-10-08 14:15:00+00:00,4170,"[116.387489,39.982517]",0.0,25.275,0,6.2,"[116.387489,39.982517]",116.387489,39.982517,116.387489,39.982517
319,7332,2013-10-08 14:30:00+00:00,4170,"[116.364929,39.981804]",0.0,15.6775,0,6.75,"[116.364929,39.981804]",116.364929,39.981804,116.364929,39.981804
320,7338,2013-10-08 15:15:00+00:00,4170,"[116.325668,39.935417]",0.0,17.3325,0,6.0,"[116.325668,39.935417]",116.325668,39.935417,116.325668,39.935417
321,7345,2013-10-08 15:30:00+00:00,4170,"[116.355255,39.938618]",0.0,48.0525,0,6.333333333333333,"[116.355255,39.938618]",116.355255,39.938618,116.355255,39.938618
322,7352,2013-10-08 16:00:00+00:00,4170,"[116.330917,39.957405]",0.0,43.85,0,10.433333333333334,"[116.330917,39.957405]",116.330917,39.957405,116.330917,39.957405
323,7363,2013-10-08 16:15:00+00:00,4170,"[116.319633,39.938633]",0.0,51.855,0,19.266666666666666,"[116.319633,39.938633]",116.319633,39.938633,116.319633,39.938633
324,7383,2013-10-08 17:15:00+00:00,4170,"[116.374512,40.001801]",0.0,18.0625,0,9.633333333333333,"[116.374512,40.001801]",116.374512,40.001801,116.374512,40.001801
325,7391,2013-10-08 18:00:00+00:00,4170,"[116.309502,39.948185]",0.0,34.71,0,13.933333333333334,"[116.309502,39.948185]",116.309502,39.948185,116.309502,39.948185
326,7402,2013-10-08 18:30:00+00:00,4170,"[116.345131,39.938957]",0.0,51.7875,0,24.166666666666668,"[116.345131,39.938957]",116.345131,39.938957,116.345131,39.938957
327,7426,2013-10-08 19:00:00+00:00,4170,"[116.295143,39.903549]",0.0,27.145,0,15.183333333333334,"[116.295143,39.903549]",116.295143,39.903549,116.295143,39.903549
328,7442,2013-10-08 19:30:00+00:00,4170,"[116.360161,39.913975]",0.0,15.73,0,16.066666666666666,"[116.360161,39.913975]",116.360161,39.913975,116.360161,39.913975
329,7458,2013-10-08 19:45:00+00:00,4170,"[116.273903,39.937122]",0.0,46.6175,0,3.5166666666666666,"[116.273903,39.937122]",116.273903,39.937122,116.273903,39.937122
330,7463,2013-10-08 13:45:00+00:00,4269,"[116.510056,39.858704]",0.0,19.92,0,21.2,"[116.510056,39.858704]",116.510056,39.858704,116.510056,39.858704
331,7507,2013-10-08 00:00:00+00:00,4270,"[116.357452,39.97361]",0.0,14.6525,0,13.4,"[116.357452,39.97361]",116.357452,39.97361,116.357452,39.97361
332,7523,2013-10-08 01:30:00+00:00,4270,"[116.54406,40.025253]",0.0,43.55,0,26.983333333333334,"[116.54406,40.025253]",116.54406,40.025253,116.54406,40.025253
333,7602,2013-10-08 05:00:00+00:00,4270,"[116.498253,39.928352]",0.0,23.3925,0,7.583333333333333,"[116.498253,39.928352]",116.498253,39.928352,116.498253,39.928352
334,7620,2013-10-08 06:45:00+00:00,4270,"[116.381111,39.994129]",0.0,19.305,0,30.916666666666668,"[116.381111,39.994129]",116.381111,39.994129,116.381111,39.994129
335,7669,2013-10-08 14:45:00+00:00,4270,"[116.351585,40.024899]",0.0,56.557500000000005,0,11.0,"[116.351585,40.024899]",116.351585,40.024899,116.351585,40.024899
337,7690,2013-10-08 19:15:00+00:00,4270,"[116.35257,40.009193]",0.0,34.6975,0,6.066666666666666,"[116.35257,40.009193]",116.35257,40.009193,116.35257,40.009193
339,7729,2013-10-08 12:30:00+00:00,4271,"[116.543358,40.024944]",0.0,82.6875,0,12.15,"[116.543358,40.024944]",116.543358,40.024944,116.543358,40.024944
341,7796,2013-10-08 14:00:00+00:00,4271,"[116.445587,39.956352]",0.0,16.65,0,4.316666666666666,"[116.445587,39.956352]",116.445587,39.956352,116.445587,39.956352
343,7832,2013-10-08 14:45:00+00:00,4271,"[116.345535,39.959488]",0.0,20.625,0,20.883333333333333,"[116.345535,39.959488]",116.345535,39.959488,116.345535,39.959488
344,7867,2013-10-08 16:15:00+00:00,4271,"[116.313744,40.024387]",0.0,36.55,0,27.316666666666666,"[116.313744,40.024387]",116.313744,40.024387,116.313744,40.024387
345,7891,2013-10-08 17:45:00+00:00,4271,"[116.34594,39.958572]",0.0,15.4375,0,9.6,"[116.34594,39.958572]",116.34594,39.958572,116.34594,39.958572
346,7904,2013-10-08 18:00:00+00:00,4271,"[116.348869,39.976448]",0.0,24.167500000000004,0,41.61666666666667,"[116.348869,39.976448]",116.348869,39.976448,116.348869,39.976448
347,7956,2013-10-08 19:00:00+00:00,4271,"[116.282028,39.900379]",0.0,10.475,0,11.016666666666667,"[116.282028,39.900379]",116.282028,39.900379,116.282028,39.900379
348,7968,2013-10-08 19:15:00+00:00,4271,"[116.305603,39.896873]",0.0,47.2,0,4.3,"[116.305603,39.896873]",116.305603,39.896873,116.305603,39.896873
349,7979,2013-10-08 19:30:00+00:00,4271,"[116.30909,39.912628]",0.0,21.3675,0,10.45,"[116.30909,39.912628]",116.30909,39.912628,116.30909,39.912628
350,7992,2013-10-08 20:00:00+00:00,4271,"[116.364548,39.946102]",0.0,51.6975,0,30.033333333333335,"[116.364548,39.946102]",116.364548,39.946102,116.364548,39.946102
351,8029,2013-10-08 20:30:00+00:00,4271,"[116.440979,39.921528]",0.0,27.8375,0,12.116666666666667,"[116.440979,39.921528]",116.440979,39.921528,116.440979,39.921528
353,8047,2013-10-08 21:00:00+00:00,4271,"[116.423126,39.941048]",0.0,25.3325,0,19.6,"[116.423126,39.941048]",116.423126,39.941048,116.423126,39.941048
354,8065,2013-10-08 21:15:00+00:00,4271,"[116.417274,39.897114]",0.0,18.5125,0,15.6,"[116.417274,39.897114]",116.417274,39.897114,116.417274,39.897114
355,8088,2013-10-08 22:15:00+00:00,4271,"[116.447563,39.933601]",0.0,29.8475,0,13.6,"[116.447563,39.933601]",116.447563,39.933601,116.447563,39.933601
356,8117,2013-10-08 07:30:00+00:00,4272,"[116.202232,39.803181]",0.0,64.86749999999999,0,30.983333333333334,"[116.202232,39.803181]",116.202232,39.803181,116.202232,39.803181
